One is never ill in general. One is always ill with relation to some bounded activity. It is not cancer that makes me ill. It is because I cannot work, or run, or swallow that I am ill with cancer. The loss of function, the obstruction of an activity, cannot in itself destroy my health. I am too heavy to fly by flapping my arms, but I do not for that reason complain of being sick with weight. However, if I desired to be a fashion model, a dancer, or a jockey, I would consider excessive weight to be a kind of disease and would be likely to consult a doctor, a nutritionist, or another specialist to be cured of it.<|>James Carse
Infinite speech is that mode of discourse that consistently reminds us of the unspeakability of nature. It bears no claim to truth, originating from nothing but the genius of the speaker. Infinite speech is therefore no about anything; it is always to someone. It is not command, but address. It belongs entirely to the speakable.<|>James Carse
When machinery functions perfectly it ceases to be there-but so do we. Radios and films allow us to be where we are not and not be where we are. Moreover, machinery is veiling. It is a way of hiding our inaction from ourselves under what appear to be actions of great effectiveness. We persuade ourselves that, comfortably seated behind the wheels of our autos, shielded from every unpleasant change of weather, and raising or lowering our foot an inch or two, we have actually traveled somewhere.<|>James Carse
The infinite player in us does not consume time but generates it. Because infinite play is dramatic and has no scripted conclusion, its time is time lived and not time viewed.<|>James Carse
As the geniuses we are, we do not look but see. To look at something is to look at it within its limitations. I look at what is marked off, at what stands apart from other things. But things do not have their own limitations. Nothing limits itself. The sea gulls circling on the invisible currents, the cat on my desk, the siren of a distant ambulance are not somehow distinct from the environment; they are the environment. To look at them I must look for what I take them to be. I was not looking at the sea gulls as though it was the sea gulls who happened to be there-I was looking for something to make this example. I might have seen them as a sign that land is not far, or that the sea is not far; I could have been looking for a form to reproduce on a canvas or in a poem. To look at is to look for. It is to bring the limitations with us.<|>James Carse
Fathering and mothering are roles freely assumed but always with the design of showing them to be theatrical. It is the intention of parents in such families to make it plain to their children that they all play cultural and societal roles, that they are only roles, and that they are all truly concrete persons behind them. Therefore, children also learn that they have a family only by choosing to have it, by a collective act to be a family with each other.<|>James Carse
No one conceives a child; a child is conceived in the conjunction of sperm and ovum. The mother does not give birth to a child; the mother is where the birth occurs.<|>James Carse
Nature has no outline. Imagination has" (Blake).<|>James Carse
Infinite sexuality does not focus its attention on certain parts or regions of the body. Infinite lovers have no "private parts." They do not regard their bodies as having secret zones that can be exposed or made accesible to others for special favors. It is not their bodies but their persons they make accesible to others.<|>James Carse
As an infinite player one is neither young nor old, for one does not live in the time of another. There is therefore no external measure of an infinite player's temporality. Time does not pass for an infinite player. Each moment of time is a beginning.<|>James Carse
Such travel is not through space foreign to us, but in a space that belongs to us. We do not move from our point of departure, but with our point of departure. To be moved from our living room by an automobile whose upholstered seats differ scarcely at all from those in our living rooms, to an airport waiting room and then to the airplane where we are provided the same sort of furniture, is to have taken our origin with us; it is to have left home without leaving home. To be at home everywhere is to neutralize space.<|>James Carse
The world is elaborately marked by boundaries of contest, its people finely classified as to their eligibilities.<|>James Carse
The intuitive principle here is that we cannot be justified in owning what we do not need to use or plan to use. One does not earn money simply to store it away where it will be protected from all possible future use.<|>James Carse
Therefore, the importance of reducing time in travel: by arriving as quickly as possible we need not feel as though we had left at all, that neither space nor time can affect us-as though they belong to us, and not we to them.<|>James Carse
We display the success of what we have done by not having to do anything.<|>James Carse
t is generally recognized that women are better than men at languages, personal relations and multitasking, but less good at map-reading and spatial awareness. It is therefore not unreasonable to suppose that women might be less good at mathematics and physics. It is not politically correct to say such things....But it cannot be denied that there are differences between men and women. Of course, these are differences between the averages only. There are wide variations about the mean.<|>Hawking
Now, if you believe that the universe is not arbitrary, but is governed by definite laws, you ultimately have to combine the partial theories into a complete unified theory that will describe everything in the universe. But there is a fundamental paradox in the search for such a complete unified theory.<|>Hawking
accuracy. The sun and the moon might still be gods, but they were gods who obeyed strict laws, apparently without any exceptions, if one discounts stories like that of the sun stopping for Joshua.<|>Hawking
the astronaut David R. Scott performed the feather and lead weight experiment and found that indeed they did hit the ground at the same time.<|>Hawking
St. Augustine accepted a date of about 5000 B.C. for the Creation of the universe according to the book of Genesis. (It is interesting that this is not so far from the end of the last Ice Age, about 10,000 B.C., which is when archaeologists tell us that civilization really began.)<|>Hawking
Aristotle thought the earth was stationary and that the sun, the moon, the planets, and the stars moved in circular orbits about the earth.<|>Hawking
Up to 1956 it was believed that the laws of physics obeyed each of three separate symmetries called C, P, and T. The symmetry C means that the laws are the same for particles and antiparticles. The symmetry P means that the laws are the same for any situation and its mirror image (the mirror image of a particle spinning in a right-handed direction is one spinning in a left-handed direction). The symmetry T means that if you reverse the direction of motion of all particles and antiparticles, the system should go back to what it was at earlier times; in other words, the laws are the same in the forward and backward directions of time.<|>Hawking
A scientific law is not a scientific law, if it holds only when some supernatural being decides not to intervene<|>Hawking
A simpler model, however, was proposed in 1514 by a Polish priest, Nicholas Copernicus. (At first, perhaps for fear of being branded a heretic by his church, Copernicus circulated his model anonymously.) His idea was that the sun was stationary at the center and that the earth and the planets moved in circular orbits around the sun.<|>Hawking
His argument for the thesis was that if the universe did not have a beginning, there would be an infinite period of time before any event, which he considered absurd. The argument for the antithesis was that if the universe had a beginning, there would be an infinite period of time before it, so why should the universe begin at any one particular time? In fact, his cases for both the thesis and the antithesis are really the same argument.<|>Hawking
In the classical theory of gravity, which is based on real space-time, there are only two possible ways the universe can behave: either it has existed for an infinite time, or else it had a beginning at a singularity at some finite time in the past.<|>Hawking
Any physical theory is always provisional, in the sense that it is only a hypothesis: you can never prove it. No matter how many times the results of experiments agree with some theory, you can never be sure that the next time the result will not contradict the theory. On the other hand, you can disprove a theory by finding even a single observation that disagrees with the predictions of the theory. As philosopher of science Karl Popper has emphasized, a good theory is characterized by the fact that it makes a number of predictions that could in principle be disproved or falsified by observation.<|>Hawking
well-known scientist (some say it was Bertrand Russell) once gave a public lecture on astronomy.<|>Hawking
in 1687, when Sir Isaac Newton published his Philosophiae Naturalis Principia Mathematica, probably the most important single work ever published in the physical sciences.<|>Hawking
Einstein never accepted that the universe was governed by chance;<|>Hawking
Why does the universe go to all the bother of existing? Is the unified theory so compelling that it brings about its own existence? Or does it need a creator, and, if so, does he have any other effect on the universe? And who created him?<|>Hawking
Jika Bumi berhenti berputar, maka menurut hukum Newton benda apapun yang tak terikat ke Bumi bakal terus bergerak dengan kecepatan perputaran Bumi (1100 mil per jam atau 1770 km per jam di khatulistiwa)<|>Hawking
In space no one can hear you scream; and in a black hole, no one can see you disappear.<|>Hawking
Mass: The quantity of matter in a body; its inertia, or resistance to acceleration.<|>Hawking
My disability makes this rather a slow process, so I had plenty of time.<|>Hawking
rabbits have white tails in order that it be easy for us to shoot them.<|>Hawking
I love the great despisers because they are the great adorers...<|>Nietzsche
no one talks more passionately about his rights than he who in the depths of his soul doubts whether he has any<|>Nietzsche
I tell you: one must still have chaos in one, to give birth to a dancing star. I tell you: you have still chaos in you.<|>Nietzsche
Every attainment, every step forward in knowledge, follows from courage, from hardness against oneself, from cleanliness in relation to oneself.<|>Nietzsche
I fear you close by; I love you far away.<|>Nietzsche
I am no man, I am dynamite.<|>Nietzsche
As soon as a religion comes to dominate it has as its opponents all those who would have been its first disciples. <|>Nietzsche
There are terrible people who, instead of solving a problem, bungle it and make it more difficult for all who come after. Whoever can't hit the nail on the head should, please, not hit at all.<|>Nietzsche
No artist tolerates reality.<|>Nietzsche
How much truth can a spirit bear, how much truth can a spirit dare? ... that became for me more and more the real measure of value.<|>Nietzsche
Because we have for millenia made moral, aesthetic, religious demands on the world, looked upon it with blind desire, passion or fear, and abandoned ourselves to the bad habits of illogical thinking, this world has gradually become so marvelously variegated, frightful, meaningful, soulful, it has acquired color - but we have been the colorists: it is the human intellect that has made appearances appear and transported its erroneous basic conceptions into things.<|>Nietzsche
To see others suffer does one good, to make others suffer even more: this is a hard saying but an ancient, mighty, human, all-too-human principle [....] Without cruelty there is no festival.<|>Nietzsche
The tree that would grow to heaven must send its roots to hell.<|>Nietzsche
if you are unwilling to endure your own suffering even for an hour, and ontinually forestall all possible misfortune, if you regard as deserving of annihilation, any suffering and pain generally as evil, as detestable, and as blots on existence, well, you have then, besides your religion of compassion, yet another religion in your heart (and this is perhaps the mother of the former)-the religion of smug ease. Ah, how little you know of the happiness of man, you comfortable and good-natured ones!for happiness and misfortune are brother and sister, and twins, who grow tall together, or, as with you, remain small together!<|>Nietzsche
Man is the cruelest animal," says Zarathustra. "When gazing at tragedies, bull-fights, crucifixations he hath hitherto felt happier than at any other time on Earth. And when he invented Hell...lo, Hell was his Heaven on Earth"; he could put up with suffering now, by contemplating the eternal punishment of his oppressors in the other world.<|>Nietzsche
Even the most beautiful scenery is no longer assured of our love after we have lived in it for three months, and some distant coast attracts our avarice: possessions are generally diminished by possession.<|>Nietzsche
One should die proudly when it is no longer possible to live proudly.<|>Nietzsche
What is happening to me happens to all fruits that grow ripe<|>Nietzsche
Words are but symbols for the relations of things to one another and to us; nowhere do they touch upon absolute truth.... Through words and concepts we shall never reach beyond the wall off relations, to some sort of fabulous primal ground of things.<|>Nietzsche
Christianity gave Eros poison to drink; he did not die of it, certainly, but degenerated to Vice.<|>Nietzsche
Every profound spirit needs a mask: even more, around every profound spirit a mask is continually growing.<|>Nietzsche
The more abstract the truth you wish to teach, the more you need to seduce the senses to it.<|>Nietzsche
The greatest cure for love is still that time honoured medicine - love returned.<|>Nietzsche
When one has not had a good father, one must create one.<|>Nietzsche
So long as men praise you, you can only be sure that you are not yet on your own true path but on someone else's.<|>Nietzsche
That for which we find words is something already dead in our hearts<|>Nietzsche
I love those who do not know how to live, except by going under, for they are those who cross over.<|>Nietzsche
At times one remains faithful to a cause only because its opponents do not cease to be insipid.<|>Nietzsche
Los limites de mi lenguaje son los limites de mi mundo<|>Wittgenstein
an inner process stands in need of outward criteria<|>Wittgenstein
In the middle of a conversation, someone says to me out of the blue: "I wish you luck." I am astonished; but later I realize that these words connect up with his thoughts about me<|>Wittgenstein
The limits of my language are the limits of my universe<|>Wittgenstein
6.431<|>Wittgenstein
If a lion could talk, we could not understand him.<|>Wittgenstein
Christianity is not a doctrine, I mean, a theory about what has happened and will happen to the human soul, but a description of something that actually takes place in human life. For 'consciousness of sin' is a real event an so are despair and salvation through faith. Those who speak of such things (Bunyan for instance) are simply describing what has happened to them, whatever gloss anyone may want to put on it.<|>Wittgenstein
...the tendency of all men who ever tried to write or talk Ethics or Religion was to run against the boundaries of language. This running against the walls of our cage is perfectly, absolutely hopeless.<|>Wittgenstein
No pain can be greater than the pain of one person. [...] In other words, no suffering can be greater than that of one human being. [...} The whole planet cannot suffer more than a lone soul.<|>Wittgenstein
Our civilization is characterised by the word 'progress'. Progress is its form rather than making progress one of its features. Typically it constructs. It is occupied with building an ever more complicated structure. And even clarity is sought only as a means to this end, not as an end in itself. For me on the contrary, clarity, perspicuity are valuable in themselves<|>Wittgenstein
What is good is also divine. Queer as it sounds, that sums up my ethics. Only something supernatural can express the Supernatural.<|>Wittgenstein
For the essence of the symbol cannot be altered without altering its sense.<|>Wittgenstein
De filosoof behandelt een vraag zoals men dat met een ziekte doet.<|>Wittgenstein
2.22 What a picture represents it represents independently of its truth or falsity, by means of its pictorial form.<|>Wittgenstein
I know that human beings on the average are not worth much anywhere, but here they are much more good-for-nothing and irresponsible than elsewhere.<|>Wittgenstein
Certainty is as it were a tone of voice in which one declares how things are, but one does not infer from the tone of voice that one is justified.<|>Wittgenstein
The taxi driver felt that it was a good observation, and said he was planning to build for the future, too: he had some money on the horses, and if he won, he would buy his own taxicab, and really do well<|>Feynman
I happen to know this, and I happen to know that, and maybe I know that;and I work everything out from there. Tomorrow I may forgot that this is true, but remember that something else is true, so I can reconstruct it all again. I am never quite sure of where I am supposed to begin or where I am supposed to end. I just remember enough all the time so that as the memory fades and some of the pieces fall out I can put the thing back together again every day<|>Feynman
When sunlight, which contains red, yellow, green, and blue light, shines on a mud puddle with oil on it, the areas that strongly reflect each of those colors overlap and produce all kinds of combinations which our eyes see as different colors...This phenomenon of colors produced by the partial reflection of white light by two surfaces is called iridescence, and can be found in many places...the more you see how strangely Nature behaves, the harder it is to make a model that explains how even the simplest phenomena actually work.<|>Feynman
There was an interesting early relationship between physics and biology in which biology helped physics in the discovery of the conservation of energy, which was first demonstrated by Mayer in connection with the amount of heat taken in and given out by a living creature.<|>Feynman
For instance, the scientific article may say, 'The radioactive phosphorus content of the cerebrum of the rat decreases to one- half in a period of two weeks.' Now what does that mean<|>Feynman
If we want to solve a problem that we have never solved before, we must leave the door to the unknown ajar<|>Feynman
What looks still to our crude eyes is a wild and dynamic dance.<|>Feynman
No phenomenon directly involving a frequency has yet been detected above approximately 10^12 cycles per second. We only deduce the higher frequencies from the energy of the particles, by a rule which assumes that the particle-wave idea of quantum mechanics is valid.<|>Feynman
I believe that to solve any problem that has never been solved before, you have to leave the door to the unknown ajar.<|>Feynman
The trouble with playing a trick on a highly intelligent man like Mr. Teller is that the time it takes him to figure out from the moment that he sees there is something wrong till he understands exactly what happened is too damn small to give you any pleasure!<|>Feynman
...I realized a new principle, which was that I'm not responsible for what other people think I am able to do; I don't have to be good because they think I'm going to be good.<|>Feynman
We might like to turn the idea around and think that the true explanation of the near symmetry of nature is this: that God made the laws only nearly symmetrical so that we should not be jealous of His perfection!<|>Feynman
Keep an open mind - but not so open that your brain falls out.<|>Feynman
Will you understand what I'm going to tell you? ... No, you're not going to be able to understand it. ... That is because I don't understand it. Nobody does.<|>Feynman
...trees are made of air, primarily. When they are burned, they go back to air, and in the flaming heat is released the flaming heat of the Sun which was bound in to convert the air into tree. And in the ash is the small remnant of the part which did not come from air, that came from the solid earth, instead.<|>Feynman
Religion gives inspiration to act well. Not only that, it gives inspiration to the arts and to many other activities of human beings.<|>Feynman
Es ist offenbar, dass auch eine von der wirklichen noch so verschieden gedachte Welt Etwas -- eine Form -- mit der wirklichen gemein haben muss.<|>Wittgenstein
If we hear a Chinese we tend to take his speech for inarticulate gurgling. Someone who understands Chinese will recogniz<|>Wittgenstein
One plays at being immortal and after a few weeks one doesn't even know whether or not one can hang on till the next day.<|>Camus
Like great works, deep feelings always mean more than they are conscious of saying.<|>Camus
When I was young, I expected from people more than they could give: neverending friendship and constant excitement<|>Camus
True debauchery is liberating because it creates no obligations. In it you possess only yourself, hence it remains the favorite pastime of the great lovers of their own person. <|>Camus
He knew now that it was his own will to happiness which must make the next move. But if he was to do so, he realized that he must come to terms with time, that to have time was at once the most magnificent and the most dangerous of experiments. Idleness is fatal only to the mediocre.<|>Camus
Thinking is learning all over again how to see, directing one's consciousness, making of every image a privileged place.<|>Camus
We are living in the era of premeditation and the perfect crime. Our criminals are no longer helpless children who could plead love as their excuse. On the contrary, they are adults and the have the perfect alibi: philosophy, which can be used for any purpose - even for transforming murderers into judges.<|>Camus
In such a world of conflict, a world of victims and executioners, it is the job of thinking people, not to be on the side of the executioners.<|>Camus
What on earth prompted you to take a hand in this?<|>Camus
When I see a new face, something sets off an alarm bell inside me. 'slow down! Danger!' Even when the attraction is strongest, I am on my guard.<|>Camus
On good days, if you trust life, life has to answer you.<|>Camus
Do you believe in God, doctor?<|>Camus
Too many have dispensed with generosity in order to practice charity.<|>Camus
Humans are creatures, who spent their lifes trying to convince themselves, that their existence is not absurd<|>Camus
They hurt each other without wanting to, just because each represented to the others the cruel and demanding necessity of their lives.<|>Camus
On my way out I was even going to shake his hand, but I remembered just in time that I'd killed a man.<|>Camus
Thus each of us had to be content to live only for the day, alone under the vast indifference of the sky.<|>Camus
Those who prefer their principles over their happiness, they refuse to be happy outside the conditions they seem to have attached to their happiness.<|>Camus
The welfare of humanity is always the alibi of tyrants.<|>Camus
Any country where I am not bored is a country that teaches me nothing.<|>Camus
To create is to live twice.<|>Camus
When a war breaks out, people say: "It's too stupid; it can't last long." But though a war may well be "too stupid," that doesn't prevent its lasting. Stupidity has a knack of getting its way; as we should see if we were not always so much wrapped up in ourselves.<|>Camus
For instance, I never complained that my birthday was overlooked; people were even surprised, with a touch of admiration, by my discretion on this subject. But the reason for my disinterestedness was even more discreet: I longed to be forgotten in order to be able to complain to myself... Once my solitude was thoroughly proved, I could surrender to the charms of a virile self-pity.<|>Camus
We don't have the time to completely be ourselves. We only have the room to be happy.<|>Camus
We do not go somewhere in a car, but arrive somewhere in a car. Automobiles do not make travel possible, but make it possible for us to move locations without traveling.<|>James Carse
This does not mean that I can not see what you see. On the contrary, it is because I cannot see what you see that I can see at all. The discovery that you are the unrepeatable center of your own vision is simultaneous with the discovery that I am the center of my own.<|>James Carse
Each moment is not the beginning of a period of time. It is the beginning of an event that gives the time within it its specific quality. For an infinite player there is no such thing as an hour of time. There can be an hour of love, or a day of grieving, or a season of learning, or a period of labor.<|>James Carse
It is not the role of metaphor to draw our sight to what is there, but to draw our vision toward what is not there and, indeed, cannot be anywhere. Metaphor is horizonal, reminding us that it is one's vision that is limited, and not what one is viewing.<|>James Carse
The paradox of infinite sexuality is that by regarding sexuality as an expression of the person and not the body, it becomes fully embodied play. It becomes a drama of touching.<|>James Carse
The time of an infinite game is not world time, but time created within the play itself. Since each play of an infinite game eliminates boundaries, it opens to players a new horizon of time.<|>James Carse
The triumph of finite sexuality is to be liberated from play into the body. The essence of infinite sexuality is to be liberated into play with the body. In finite sexuality I expect to relate to you as a body; in infinite sexuality I expect to relate to you in your body.<|>James Carse
Thus, the theatricality of machinery: Such movement is but a change of scenes. If effective, the machinery will see to it that we remain untouched by the elements, by other travelers, by those whose towns or lives we are traveling through. We can see without being seen, move without being touched.<|>James Carse
Every move an infinite player makes is toward the horizon.<|>James Carse
It is apparent to infinite players that wealth is not so much possessed as it is performed.<|>James Carse
An infinite player does not begin working for the purpose of filling up a period of time with work, but for the purpose of filling work with time. Work is not an infinite player's way of passing time, but of engendering possibility. Work is not a way of arriving at a desired present and securing it against an unpredictable future, but of moving toward a future which itself has a future.<|>James Carse
Finite games can be played within an infinite game, but an infinite game cannot be played within a finite game.<|>James Carse
The paradox of infinite play is that the players desire to continue the play in others. The paradox is precisely that they play only when others go on with the game. Infinite players play best when they become least necessary to the continuation of play. It is for this reason they play as mortals. The joyfulness of infinite play, its laughter, lies in learning to start something we cannot finish.<|>James Carse
When it is most effective, machinery will have no effect at all.<|>James Carse
Infinite lovers conform to the sexual expectations of others in a way that does not expose something hidden, but unveils something in plain sight: that sexual engagement is a poiesis of free persons. In this exposure they emerge as the persons they are. They meet others with their limitations, and not within their limitations. In doing so they expect to be transformed-and are transformed.<|>James Carse
Infinite players cannot say how much they have completed in their work or love or quarreling, but only that much remains incomplete in it. They are not concerned to determine when it is over, but only what comes of it.<|>James Carse
If to look is to look at what is contained within its limitations, to see is to see the limitations themselves. Each new school of painting is new not because ti now contains subject matter ignored in earlier work, but because it sees the limitations previous artists imposed on their subject matter but could not see themselves. The earlier artists worked within the outlines they imagined; the later reworked their imaginations.<|>James Carse
Each person whose horizon is affected by the Renaissance affects the horizon of the Renaissance in turn.<|>James Carse
If one of the reasons for uniting into commonwealths is the protection of property, and if property is to be protected less by power as such than by theater, then societies become acutely dependent on their artists-what Plato called poietai: the storytellers, the inventors, sculptors, poets, any original thinkers whatsoever.<|>James Carse
To be serious is to press for a specified conclusion. To be playful is to allow for possibility whatever the cost to oneself. There<|>James Carse
Surprise in infinite play is the triumph of the future over the past. Since infinite players do not regard the past as having an outcome, they have no way of knowing what has been begun there. With each surprise, the past reveals a new beginning in itself. Inasmuch as the future is always surprising, the past is always changing.<|>James Carse
To look is a territorial activity. It is to observe one thing after another within a bounded space-as though in time it can all be seen. Academic fields are such territories. Sometimes everything in a field finally does get looked at and defined-that is, placed in its proper location. Mechanics and rhetoric are such fields. Physics may prove to be. Biological mysteries fall away at an astonishing rate. It becomes increasingly difficult to find something new to look at.<|>James Carse
For the finite player in us freedom is a function of time. We must have the time to be free. For the infinite player in us time is a function of freedom. We are free to have time. A finite player puts play into time. An infinite player puts time into play.<|>James Carse
Infinite players regard their wins and losses in whatever finite games they play as but moments in continuing play.<|>James Carse
A large society will consist of a wide variety of games-though all somehow connected, inasmuch as they have a bearing on a final societal ranking. Schools are a species of finite play to the degree that they bestow ranked awards on those who win degrees from them. Those awards in turn qualify graduates for competition in still higher games-certain prestigious colleges, for example, an then certain professional schools beyond that, with a continuing sequence of higher games in each of the professions, and so forth. It is not uncommon for families to think of themselves as a competitive unit in a broader finite game for which they are training their members in the struggle for societally visible titles.<|>James Carse
The power of a society is determined by its victory over other societies in still larger finite games. Its most treasured memories are those of the heroes fallen in victorious battles with other societies. Heroes of lost battles are almost never memorialized. Foch has his monument, but not Petain; Lincoln, but not Jefferson Davis; Lenin, but not Trotsky.<|>James Carse
The inherent hostility of machine-mediated relatedness is nowhere more evident than in the use of the most theatrical machines of all: instruments of war. All weapons are designed to affect others without affecting ourselves, to make others answerable to the technology in our control. Weapons are the equipment of finite games designed in such a way that they do not maximize the play but eliminate it. Weapons are meant not to win contests but to end them. Killers are not victors; they are unopposed competitors, players without a game, living contradictions.<|>James Carse
When we pass from looking to seeing, we do not therefore lose our sight of the objects observed. Seeing, in fact, does not disturb our looking at all. It rather places us in that territory as its genius, aware that our imagination does not create within its outlines but creates the outlines themselves. The physicist who sees speaks physics with us, inviting us to see that the things we thought were there are not things at all. By learning new limitations from such a a person, we learn not only what to look for with them but also how to see the way we use limitations. A physics so taught becomes poiesis.<|>James Carse
It is convenient to think that sexual misfits violate rules. The matter is subtler by far. They are not concerned to oppose the rules themselves but to engage in competitive struggle by way of those rules. Sexual attractiveness, or sexiness, is effective only to the degree that someone is offended by it.<|>James Carse
Just as infinite players can play any number of finite games, so too can they join the audience of any game. They do so, however, for the play that is in observing, quite aware that they are audience. They look, but they see that they are looking.<|>James Carse
Only great pain, the long, slow pain that takes its time... compels us to descend to our ultimate depths... I doubt that such pain makes us "better"; but I know it makes us more profound... In the end, lest what is most important remain unsaid: from such abysses, from such severe sickness, one returns newborn, having shed one's skin... with merrier senses, with a second dangerous innocence in joy, more childlike and yet a hundred times subtler than one has ever been before.<|>Nietzsche
The desire for a strong faith is not the proof of a strong faith, rather the opposite. If one has it one may permit oneself the beautiful luxury of skepticism: one is secure enough, fixed enough for it.<|>Nietzsche
At a certain place in Beethoven's Ninth Symphony, for example, he might feel that he is floating above the earth in a starry dome, with the dream of immortality in his heart; all the stars seem to glimmer around him, and the earth seems to sink ever deeper downwards.<|>Nietzsche
The secret of reaping the greatest fruitfulness and the greatest enjoyment from life is to live dangerously.<|>Nietzsche
The Great Man... is colder, harder, less hesitating, and without fear of 'opinion'; he lacks the virtues that accompany respect and 'respectability,' and altogether everything that is the 'virtue of the herd.' If he cannot lead, he goes alone... He knows he is incommunicable: he finds it tasteless to be familiar... When not speaking to himself, he wears a mask. There is a solitude within him that is inaccessible to praise or blame.<|>Nietzsche
Morality is neither rational nor absolute nor natural. World has known many moral systems, each of which advances claims universality; all moral systems are therefore particular, serving a specific purpose for their propagators or creators, and enforcing a certain regime that disciplines human beings for social life by narrowing our perspectives and limiting our horizons.<|>Nietzsche
What was silent in the father speaks in the son, and often I found in the son the unveiled secret of the father.<|>Nietzsche
You tell me: 'Life is hard to bear.' But if it were otherwise why should you have your pride in the morning and your resignation in the evening<|>Nietzsche
I have forgotten my umbrella. <|>Nietzsche
Art is essentially the affirmation, the blessing, and the deification of existence.<|>Nietzsche
Man's maturity: to have regained the seriousness that he had as a child at play.<|>Nietzsche
The noble soul reveres itself<|>Nietzsche
Against boredom even gods struggle in vain.<|>Nietzsche
It is not conflict of opinions that has made history so violent but conflict of belief in opinions, that is to say conflict of convictions.<|>Nietzsche
We ought to face our destiny with courage.<|>Nietzsche
The secret of realizing the greatest fruitfulness and the greatest enjoyment of existence is: to live dangerously! Build your cities on the slopes of Vesuvius! Send your ships out into uncharted seas! Live in conflict with your equals and with yourselves! Be robbers and ravagers as soon as you ca not be rulers and owners, you men of knowledge! The time will soon past when you could be content to live concealed int he woods like timid deer!<|>Nietzsche
Digressions, objections, delight in mockery, carefree mistrust are signs of health...<|>Nietzsche
there they laugh: they do not understand me; I am not the mouth for these ears.<|>Nietzsche
All truth is simple ... is that not doubly a lie?<|>Nietzsche
I mistrust all systematizers and avoid them. the will to a system is a lack of integrity.<|>Nietzsche
And if a friend does you wrong, then say: "I forgive you what you have done to me; that you have done it to YOURSELF, however--how could I forgive that!<|>Nietzsche
Being human is a complicated gig. So give that ol' dark night of the soul a hug. Howl the eternal yes!<|>Nietzsche
In this sense the Dionysian man resembles Hamlet: both have once looked truly into the essence of things, they hav<|>Nietzsche
Marriage as a long conversation. - When marrying you should ask yourself this question: do you believe you are going to enjoy talking with this woman into your old age? Everything else in a marriage is transitory, but most of the time that you're together will be devoted to conversation.<|>Nietzsche
The wreckage of stars - I built a world from this wreckage.<|>Nietzsche
Our faith in others betrays that we would rather have faith in ourselves. Our longing for a friend is our betrayer. And often with our love we want merely to overcome envy. And often we attack and make ourselves enemies, to conceal that we are vulnerable.<|>Nietzsche
Was that life? Well then, once more!<|>Nietzsche
I consist of body and soul - in the worlds of a child. And why shouldn't we speak like children? But the enlightened, the knowledgealbe would say: I am body through and through, nothing more; and the soul is just a word for something on the body.<|>Nietzsche
No one dies of fatal truths nowadays: there are too many antidotes.<|>Nietzsche
Are you looking for the ultimate laws of physics?" No, I'm not. I'm just looking to find out more about the world and if it turns out there is a simple ultimate law which explains everything, so be it; that would be very nice to discover. If it turns out it's like an onion with millions of layers and we're just sick and tired of looking at the layers, then that's the way it is. ... My interest in science is to simply find out more about the world.<|>Feynman
atoms in the air scatter light from the sun and make the sky blue<|>Feynman
I cannot do a good job, any job, of explaining megnetic force in terms of something you are more familiar with because I do not understand magnetic force in terms of something you are more familiar with.<|>Feynman
We cannot do it in this way for two reasons. First, we do not yet know all the basic laws: there is an expanding frontier of ignorance. Second, the correct statement of the laws of physics involves some very unfamiliar ideas which require advanced mathematics for their description. Therefore,<|>Feynman
The prize is in the pleasure of finding the thing out, the kick in the discovery, the observation that other people use it [my work]--those are the real things, the honors are unreal to me.<|>Feynman
I noticed that the [drawing] teacher didn't tell people much... Instead, he tried to inspire us to experiment with new approaches. I thought of how we teach physics: We have so many techniques - so many mathematical methods - that we never stop telling the students how to do things. On the other hand, the drawing teacher is afraid to tell you anything. If your lines are very heavy, the teacher can't say, "Your lines are too heavy." because *some* artist has figured out a way of making great pictures using heavy lines. The teacher doesn't want to push you in some particular direction. So the drawing teacher has this problem of communicating how to draw by osmosis and not by instruction, while the physics teacher has the problem of always teaching techniques, rather than the spirit, of how to go about solving physical problems.<|>Feynman
Naturwissenschaft ist der Glaube an die Unwissenheit der Experten.<|>Feynman
I think I can safely say that nobody understands quantum mechanics.<|>Feynman
Now we have found that this is of paramount importance in order to progress. We absolutely must leave room for doubt or there is no progress and there is no learning. There is no learning without having to pose a question. And a question requires doubt. People search for certainty. But there is no certainty. People<|>Feynman
Mysteries like these repeating cycles make it very interesting to be a theoretical physicist: Nature gives us such wonderful puzzles! Why does She repeat the electron at 206 times and 3,640 times its mass?<|>Feynman
You say you are a nameless man. You are not to your wife and to your child. You will not long remain so to your immediate colleagues if you can answer their simple questions when they come into your office. You are not nameless to me. Do not remain nameless to yourself-it is too sad a way to be. Know your place in the world and evaluate yourself fairly, not in terms of the naive ideals of your own youth, nor in terms of what you erroneously imagine your teacher's ideals are<|>Feynman
Figure 18. As the thickness of a layer increases, the two surfaces produce a partial reflection of monochromatic light whose probability fluctuates in a cycle from 0% to 16%. Since the speed of the imaginary stopwatch hand is different for different colors of light, the cycle repeats itself at different rates. Thus when two colors such as pure red and pure blue are aimed at the layer, a given thickness will reflect only red, only blue, both red and blue in different proportions (which produce various hues of violet), or neither color (black). If the layer is of varying thicknesses, such as a drop of oil spreading out on a mud puddle, all of the combinations will occur. In sunlight, which consists of all colors, all sorts of combinations occur, which produce lots of colors.<|>Feynman
I was born not knowing and have had only a little time to change that here and there.<|>Feynman
